,Binario
507,0.5032583347756457
508,0.7642045065086203
509,0.5032583347756457
510,0.5032583347756457
511,-0.0
512,0.4689955935892812
513,0.7219280948873623
514,0.7219280948873623
515,0.8812908992306927
516,0.7219280948873623
517,0.8812908992306927
518,0.8812908992306927
519,0.9709505944546686
520,0.7219280948873623
521,0.8812908992306927
522,0.8812908992306927
523,0.9709505944546686
524,0.8812908992306927
525,0.9709505944546686
526,0.9709505944546686
527,1.0
528,0.7219280948873623
529,0.8812908992306927
530,0.8812908992306927
531,0.9709505944546686
532,0.8812908992306927
533,0.9709505944546686
534,0.9709505944546686
535,1.0
536,0.8812908992306927
537,0.9709505944546686
538,0.9709505944546686
539,1.0
540,0.9709505944546686
541,1.0
542,1.0
543,0.9709505944546686
544,0.7219280948873623
545,0.8812908992306927
546,0.8812908992306927
547,0.9709505944546686
548,0.8812908992306927
549,0.9709505944546686
550,0.9709505944546686
551,1.0
552,0.8812908992306927
553,0.9709505944546686
554,0.9709505944546686
555,1.0
556,0.9709505944546686
557,1.0
558,1.0
559,0.9709505944546686
560,0.8812908992306927
561,0.9709505944546686
562,0.9709505944546686
563,1.0
564,0.9709505944546686
565,1.0
566,1.0
567,0.9709505944546686
568,0.9709505944546686
569,1.0
570,1.0
571,0.9709505944546686
572,1.0
573,0.9709505944546686
574,0.9709505944546686
575,0.8812908992306927
576,0.7219280948873623
577,0.8812908992306927
578,0.8812908992306927
579,0.9709505944546686
580,0.8812908992306927
581,0.9709505944546686
582,0.9709505944546686
583,1.0
584,0.8812908992306927
585,0.9709505944546686
586,0.9709505944546686
587,1.0
588,0.9709505944546686
589,1.0
590,1.0
591,0.9709505944546686
592,0.8812908992306927
593,0.9709505944546686
594,0.9709505944546686
595,1.0
596,0.9709505944546686
597,1.0
598,1.0
599,0.9709505944546686
600,0.9709505944546686
601,1.0
602,1.0
603,0.9709505944546686
604,1.0
605,0.9709505944546686
606,0.9709505944546686
607,0.8812908992306927
608,0.8812908992306927
609,0.9709505944546686
610,0.9709505944546686
611,1.0
612,0.9709505944546686
613,1.0
614,1.0
615,0.9709505944546686
616,0.9709505944546686
617,1.0
618,1.0
619,0.9709505944546686
620,1.0
621,0.9709505944546686
622,0.9709505944546686
623,0.8812908992306927
624,0.9709505944546686
625,1.0
626,1.0
627,0.9709505944546686
628,1.0
629,0.9709505944546686
630,0.9709505944546686
631,0.8812908992306927
632,1.0
633,0.9709505944546686
634,0.9709505944546686
635,0.8812908992306927
636,0.9709505944546686
637,0.8812908992306927
638,0.8812908992306927
639,0.7219280948873623
640,0.7219280948873623
641,0.8812908992306927
642,0.8812908992306927
643,0.9709505944546686
644,0.8812908992306927
645,0.9709505944546686
646,0.9709505944546686
647,1.0
648,0.8812908992306927
649,0.9709505944546686
650,0.9709505944546686
651,1.0
652,0.9709505944546686
653,1.0
654,1.0
655,0.9709505944546686
656,0.8812908992306927
657,0.9709505944546686
658,0.9709505944546686
659,1.0
660,0.9709505944546686
661,1.0
662,1.0
663,0.9709505944546686
664,0.9709505944546686
665,1.0
666,1.0
667,0.9709505944546686
668,1.0
669,0.9709505944546686
670,0.9709505944546686
671,0.8812908992306927
672,0.8812908992306927
673,0.9709505944546686
674,0.9709505944546686
675,1.0
676,0.9709505944546686
677,1.0
678,1.0
679,0.9709505944546686
680,0.9709505944546686
681,1.0
682,1.0
683,0.9709505944546686
684,1.0
685,0.9709505944546686
686,0.9709505944546686
687,0.8812908992306927
688,0.9709505944546686
689,1.0
690,1.0
691,0.9709505944546686
692,1.0
693,0.9709505944546686
694,0.9709505944546686
695,0.8812908992306927
696,1.0
697,0.9709505944546686
698,0.9709505944546686
699,0.8812908992306927
700,0.9709505944546686
701,0.8812908992306927
702,0.8812908992306927
703,0.7219280948873623
704,0.8812908992306927
705,0.9709505944546686
706,0.9709505944546686
707,1.0
708,0.9709505944546686
709,1.0
710,1.0
711,0.9709505944546686
712,0.9709505944546686
713,1.0
714,1.0
715,0.9709505944546686
716,1.0
717,0.9709505944546686
718,0.9709505944546686
719,0.8812908992306927
720,0.9709505944546686
721,1.0
722,1.0
723,0.9709505944546686
724,1.0
725,0.9709505944546686
726,0.9709505944546686
727,0.8812908992306927
728,1.0
729,0.9709505944546686
730,0.9709505944546686
731,0.8812908992306927
732,0.9709505944546686
733,0.8812908992306927
734,0.8812908992306927
735,0.7219280948873623
736,0.9709505944546686
737,1.0
738,1.0
739,0.9709505944546686
740,1.0
741,0.9709505944546686
742,0.9709505944546686
743,0.8812908992306927
744,1.0
745,0.9709505944546686
746,0.9709505944546686
747,0.8812908992306927
748,0.9709505944546686
749,0.8812908992306927
750,0.8812908992306927
751,0.7219280948873623
752,1.0
753,0.9709505944546686
754,0.9709505944546686
755,0.8812908992306927
756,0.9709505944546686
757,0.8812908992306927
758,0.8812908992306927
759,0.7219280948873623
760,0.9709505944546686
761,0.8812908992306927
762,0.8812908992306927
763,0.7219280948873623
764,0.8812908992306927
765,0.7219280948873623
766,0.7219280948873623
767,0.4689955935892812
768,0.7219280948873623
769,0.8812908992306927
770,0.8812908992306927
771,0.9709505944546686
772,0.8812908992306927
773,0.9709505944546686
774,0.9709505944546686
775,1.0
776,0.8812908992306927
777,0.9709505944546686
778,0.9709505944546686
779,1.0
780,0.9709505944546686
781,1.0
782,1.0
783,0.9709505944546686
784,0.8812908992306927
785,0.9709505944546686
786,0.9709505944546686
787,1.0
788,0.9709505944546686
789,1.0
790,1.0
791,0.9709505944546686
792,0.9709505944546686
793,1.0
794,1.0
795,0.9709505944546686
796,1.0
797,0.9709505944546686
798,0.9709505944546686
799,0.8812908992306927
800,0.8812908992306927
801,0.9709505944546686
802,0.9709505944546686
803,1.0
804,0.9709505944546686
805,1.0
806,1.0
807,0.9709505944546686
808,0.9709505944546686
809,1.0
810,1.0
811,0.9709505944546686
812,1.0
813,0.9709505944546686
814,0.9709505944546686
815,0.8812908992306927
816,0.9709505944546686
817,1.0
818,1.0
819,0.9709505944546686
820,1.0
821,0.9709505944546686
822,0.9709505944546686
823,0.8812908992306927
824,1.0
825,0.9709505944546686
826,0.9709505944546686
827,0.8812908992306927
828,0.9709505944546686
829,0.8812908992306927
830,0.8812908992306927
831,0.7219280948873623
832,0.8812908992306927
833,0.9709505944546686
834,0.9709505944546686
835,1.0
836,0.9709505944546686
837,1.0
838,1.0
839,0.9709505944546686
840,0.9709505944546686
841,1.0
842,1.0
843,0.9709505944546686
844,1.0
845,0.9709505944546686
846,0.9709505944546686
847,0.8812908992306927
848,0.9709505944546686
849,1.0
850,1.0
851,0.9709505944546686
852,1.0
853,0.9709505944546686
854,0.9709505944546686
855,0.8812908992306927
856,1.0
857,0.9709505944546686
858,0.9709505944546686
859,0.8812908992306927
860,0.9709505944546686
861,0.8812908992306927
862,0.8812908992306927
863,0.7219280948873623
864,0.9709505944546686
865,1.0
866,1.0
867,0.9709505944546686
868,1.0
869,0.9709505944546686
870,0.9709505944546686
871,0.8812908992306927
872,1.0
873,0.9709505944546686
874,0.9709505944546686
875,0.8812908992306927
876,0.9709505944546686
877,0.8812908992306927
878,0.8812908992306927
879,0.7219280948873623
880,1.0
881,0.9709505944546686
882,0.9709505944546686
883,0.8812908992306927
884,0.9709505944546686
885,0.8812908992306927
886,0.8812908992306927
887,0.7219280948873623
888,0.9709505944546686
889,0.8812908992306927
890,0.8812908992306927
891,0.7219280948873623
892,0.8812908992306927
893,0.7219280948873623
894,0.7219280948873623
895,0.4689955935892812
896,0.8812908992306927
897,0.9709505944546686
898,0.9709505944546686
899,1.0
900,0.9709505944546686
901,1.0
902,1.0
903,0.9709505944546686
904,0.9709505944546686
905,1.0
906,1.0
907,0.9709505944546686
908,1.0
909,0.9709505944546686
910,0.9709505944546686
911,0.8812908992306927
912,0.9709505944546686
913,1.0
914,1.0
915,0.9709505944546686
916,1.0
917,0.9709505944546686
918,0.9709505944546686
919,0.8812908992306927
920,1.0
921,0.9709505944546686
922,0.9709505944546686
923,0.8812908992306927
924,0.9709505944546686
925,0.8812908992306927
926,0.8812908992306927
927,0.7219280948873623
928,0.9709505944546686
929,1.0
930,1.0
931,0.9709505944546686
932,1.0
933,0.9709505944546686
934,0.9709505944546686
935,0.8812908992306927
936,1.0
937,0.9709505944546686
938,0.9709505944546686
939,0.8812908992306927
940,0.9709505944546686
941,0.8812908992306927
942,0.8812908992306927
943,0.7219280948873623
944,1.0
945,0.9709505944546686
946,0.9709505944546686
947,0.8812908992306927
948,0.9709505944546686
949,0.8812908992306927
950,0.8812908992306927
951,0.7219280948873623
952,0.9709505944546686
953,0.8812908992306927
954,0.8812908992306927
955,0.7219280948873623
956,0.8812908992306927
957,0.7219280948873623
958,0.7219280948873623
959,0.4689955935892812
960,0.9709505944546686
961,1.0
962,1.0
963,0.9709505944546686
964,1.0
965,0.9709505944546686
966,0.9709505944546686
967,0.8812908992306927
968,1.0
969,0.9709505944546686
970,0.9709505944546686
971,0.8812908992306927
972,0.9709505944546686
973,0.8812908992306927
974,0.8812908992306927
975,0.7219280948873623
976,1.0
977,0.9709505944546686
978,0.9709505944546686
979,0.8812908992306927
980,0.9709505944546686
981,0.8812908992306927
982,0.8812908992306927
983,0.7219280948873623
984,0.9709505944546686
985,0.8812908992306927
986,0.8812908992306927
987,0.7219280948873623
988,0.8812908992306927
989,0.7219280948873623
990,0.7219280948873623
991,0.4689955935892812
992,1.0
993,0.9709505944546686
994,0.9709505944546686
995,0.8812908992306927
996,0.9709505944546686
997,0.8812908992306927
998,0.8812908992306927
999,0.7219280948873623
1000,0.9709505944546686
1001,0.8812908992306927
1002,0.8812908992306927
1003,0.7219280948873623
1004,0.8812908992306927
1005,0.7219280948873623
1006,0.7219280948873623
1007,0.4689955935892812
1008,0.9709505944546686
1009,0.8812908992306927
1010,0.8812908992306927
1011,0.7219280948873623
1012,0.8812908992306927
1013,0.7219280948873623
1014,0.7219280948873623
1015,0.4689955935892812
1016,0.8812908992306927
1017,0.7219280948873623
1018,0.7219280948873623
1019,0.4689955935892812
1020,0.7219280948873623
1021,0.4689955935892812
1022,0.4689955935892812
1023,-0.0
1024,0.4394969869215134
1025,0.6840384356390417
1026,0.6840384356390417
1027,0.8453509366224365
1028,0.6840384356390417
1029,0.8453509366224365
1030,0.8453509366224365
1031,0.9456603046006402
1032,0.6840384356390417
1033,0.8453509366224365
1034,0.8453509366224365
1035,0.9456603046006402
1036,0.8453509366224365
1037,0.9456603046006402
1038,0.9456603046006402
1039,0.9940302114769565
1040,0.6840384356390417
1041,0.8453509366224365
1042,0.8453509366224365
1043,0.9456603046006402
1044,0.8453509366224365
1045,0.9456603046006402
1046,0.9456603046006402
1047,0.9940302114769565
1048,0.8453509366224365
1049,0.9456603046006402
1050,0.9456603046006402
1051,0.9940302114769565
1052,0.9456603046006402
1053,0.9940302114769565
1054,0.9940302114769565
1055,0.9940302114769565
1056,0.6840384356390417
1057,0.8453509366224365
1058,0.8453509366224365
1059,0.9456603046006402
1060,0.8453509366224365
1061,0.9456603046006402
1062,0.9456603046006402
1063,0.9940302114769565
1064,0.8453509366224365
1065,0.9456603046006402
1066,0.9456603046006402
1067,0.9940302114769565
1068,0.9456603046006402
1069,0.9940302114769565
1070,0.9940302114769565
1071,0.9940302114769565
1072,0.8453509366224365
1073,0.9456603046006402
1074,0.9456603046006402
1075,0.9940302114769565
1076,0.9456603046006402
1077,0.9940302114769565
1078,0.9940302114769565
1079,0.9940302114769565
1080,0.9456603046006402
1081,0.9940302114769565
1082,0.9940302114769565
1083,0.9940302114769565
1084,0.9940302114769565
1085,0.9940302114769565
1086,0.9940302114769565
1087,0.9456603046006402
1088,0.6840384356390417
1089,0.8453509366224365
1090,0.8453509366224365
1091,0.9456603046006402
1092,0.8453509366224365
1093,0.9456603046006402
1094,0.9456603046006402
1095,0.9940302114769565
1096,0.8453509366224365
1097,0.9456603046006402
1098,0.9456603046006402
1099,0.9940302114769565
1100,0.9456603046006402
1101,0.9940302114769565
1102,0.9940302114769565
1103,0.9940302114769565
1104,0.8453509366224365
1105,0.9456603046006402
1106,0.9456603046006402
1107,0.9940302114769565
1108,0.9456603046006402
1109,0.9940302114769565
1110,0.9940302114769565
1111,0.9940302114769565
1112,0.9456603046006402
1113,0.9940302114769565
1114,0.9940302114769565
1115,0.9940302114769565
1116,0.9940302114769565
1117,0.9940302114769565
1118,0.9940302114769565
1119,0.9456603046006402
1120,0.8453509366224365
1121,0.9456603046006402
1122,0.9456603046006402
1123,0.9940302114769565
1124,0.9456603046006402
1125,0.9940302114769565
1126,0.9940302114769565
1127,0.9940302114769565
1128,0.9456603046006402
1129,0.9940302114769565
1130,0.9940302114769565
1131,0.9940302114769565
1132,0.9940302114769565
1133,0.9940302114769565
1134,0.9940302114769565
1135,0.9456603046006402
1136,0.9456603046006402
1137,0.9940302114769565
1138,0.9940302114769565
1139,0.9940302114769565
1140,0.9940302114769565
1141,0.9940302114769565
1142,0.9940302114769565
1143,0.9456603046006402
1144,0.9940302114769565
1145,0.9940302114769565
1146,0.9940302114769565
1147,0.9456603046006402
1148,0.9940302114769565
1149,0.9456603046006402
1150,0.9456603046006402
1151,0.8453509366224365
1152,0.6840384356390417
1153,0.8453509366224365
1154,0.8453509366224365
1155,0.9456603046006402
1156,0.8453509366224365
1157,0.9456603046006402
1158,0.9456603046006402
1159,0.9940302114769565
1160,0.8453509366224365
1161,0.9456603046006402
1162,0.9456603046006402
1163,0.9940302114769565
1164,0.9456603046006402
1165,0.9940302114769565
1166,0.9940302114769565
1167,0.9940302114769565
1168,0.8453509366224365
1169,0.9456603046006402
1170,0.9456603046006402
1171,0.9940302114769565
1172,0.9456603046006402
1173,0.9940302114769565
1174,0.9940302114769565
1175,0.9940302114769565
1176,0.9456603046006402
1177,0.9940302114769565
1178,0.9940302114769565
1179,0.9940302114769565
1180,0.9940302114769565
1181,0.9940302114769565
1182,0.9940302114769565
1183,0.9456603046006402
1184,0.8453509366224365
1185,0.9456603046006402
1186,0.9456603046006402
1187,0.9940302114769565
1188,0.9456603046006402
1189,0.9940302114769565
1190,0.9940302114769565
1191,0.9940302114769565
1192,0.9456603046006402
1193,0.9940302114769565
1194,0.9940302114769565
1195,0.9940302114769565
1196,0.9940302114769565
1197,0.9940302114769565
1198,0.9940302114769565
1199,0.9456603046006402
1200,0.9456603046006402
1201,0.9940302114769565
1202,0.9940302114769565
1203,0.9940302114769565
1204,0.9940302114769565
1205,0.9940302114769565
1206,0.9940302114769565
1207,0.9456603046006402
1208,0.9940302114769565
1209,0.9940302114769565
1210,0.9940302114769565
1211,0.9456603046006402
1212,0.9940302114769565
1213,0.9456603046006402
1214,0.9456603046006402
1215,0.8453509366224365
1216,0.8453509366224365
1217,0.9456603046006402
1218,0.9456603046006402
1219,0.9940302114769565
1220,0.9456603046006402
1221,0.9940302114769565
1222,0.9940302114769565
1223,0.9940302114769565
1224,0.9456603046006402
1225,0.9940302114769565
1226,0.9940302114769565
1227,0.9940302114769565
1228,0.9940302114769565
1229,0.9940302114769565
1230,0.9940302114769565
1231,0.9456603046006402
1232,0.9456603046006402
1233,0.9940302114769565
1234,0.9940302114769565
1235,0.9940302114769565
1236,0.9940302114769565
1237,0.9940302114769565
1238,0.9940302114769565
1239,0.9456603046006402
1240,0.9940302114769565
1241,0.9940302114769565
1242,0.9940302114769565
1243,0.9456603046006402
1244,0.9940302114769565
1245,0.9456603046006402
1246,0.9456603046006402
1247,0.8453509366224365
1248,0.9456603046006402
1249,0.9940302114769565
1250,0.9940302114769565
1251,0.9940302114769565
1252,0.9940302114769565
1253,0.9940302114769565
1254,0.9940302114769565
1255,0.9456603046006402
1256,0.9940302114769565
1257,0.9940302114769565
1258,0.9940302114769565
1259,0.9456603046006402
1260,0.9940302114769565
1261,0.9456603046006402
1262,0.9456603046006402
1263,0.8453509366224365
1264,0.9940302114769565
1265,0.9940302114769565
1266,0.9940302114769565
1267,0.9456603046006402
1268,0.9940302114769565
1269,0.9456603046006402
1270,0.9456603046006402
1271,0.8453509366224365
1272,0.9940302114769565
1273,0.9456603046006402
1274,0.9456603046006402
1275,0.8453509366224365
1276,0.9456603046006402
1277,0.8453509366224365
1278,0.8453509366224365
1279,0.6840384356390417
1280,0.6840384356390417
1281,0.8453509366224365
1282,0.8453509366224365
1283,0.9456603046006402
1284,0.8453509366224365
1285,0.9456603046006402
1286,0.9456603046006402
1287,0.9940302114769565
1288,0.8453509366224365
1289,0.9456603046006402
1290,0.9456603046006402
1291,0.9940302114769565
1292,0.9456603046006402
1293,0.9940302114769565
1294,0.9940302114769565
1295,0.9940302114769565
1296,0.8453509366224365
1297,0.9456603046006402
1298,0.9456603046006402
1299,0.9940302114769565
1300,0.9456603046006402
1301,0.9940302114769565
1302,0.9940302114769565
1303,0.9940302114769565
1304,0.9456603046006402
1305,0.9940302114769565
1306,0.9940302114769565
1307,0.9940302114769565
1308,0.9940302114769565
1309,0.9940302114769565
1310,0.9940302114769565
1311,0.9456603046006402
1312,0.8453509366224365
1313,0.9456603046006402
1314,0.9456603046006402
1315,0.9940302114769565
1316,0.9456603046006402
1317,0.9940302114769565
1318,0.9940302114769565
1319,0.9940302114769565
1320,0.9456603046006402
1321,0.9940302114769565
1322,0.9940302114769565
1323,0.9940302114769565
1324,0.9940302114769565
1325,0.9940302114769565
1326,0.9940302114769565
1327,0.9456603046006402
1328,0.9456603046006402
1329,0.9940302114769565
1330,0.9940302114769565
1331,0.9940302114769565
1332,0.9940302114769565
1333,0.9940302114769565
1334,0.9940302114769565
1335,0.9456603046006402
1336,0.9940302114769565
1337,0.9940302114769565
1338,0.9940302114769565
1339,0.9456603046006402
1340,0.9940302114769565
1341,0.9456603046006402
1342,0.9456603046006402
1343,0.8453509366224365
1344,0.8453509366224365
1345,0.9456603046006402
1346,0.9456603046006402
1347,0.9940302114769565
1348,0.9456603046006402
1349,0.9940302114769565
1350,0.9940302114769565
1351,0.9940302114769565
1352,0.9456603046006402
1353,0.9940302114769565
1354,0.9940302114769565
1355,0.9940302114769565
1356,0.9940302114769565
1357,0.9940302114769565
1358,0.9940302114769565
1359,0.9456603046006402
1360,0.9456603046006402
1361,0.9940302114769565
1362,0.9940302114769565
1363,0.9940302114769565
1364,0.9940302114769565
1365,0.9940302114769565
1366,0.9940302114769565
1367,0.9456603046006402
1368,0.9940302114769565
1369,0.9940302114769565
1370,0.9940302114769565
1371,0.9456603046006402
1372,0.9940302114769565
1373,0.9456603046006402
1374,0.9456603046006402
1375,0.8453509366224365
1376,0.9456603046006402
1377,0.9940302114769565
1378,0.9940302114769565
1379,0.9940302114769565
1380,0.9940302114769565
1381,0.9940302114769565
1382,0.9940302114769565
1383,0.9456603046006402
1384,0.9940302114769565
1385,0.9940302114769565
1386,0.9940302114769565
1387,0.9456603046006402
1388,0.9940302114769565
1389,0.9456603046006402
1390,0.9456603046006402
1391,0.8453509366224365
1392,0.9940302114769565
1393,0.9940302114769565
1394,0.9940302114769565
1395,0.9456603046006402
1396,0.9940302114769565
1397,0.9456603046006402
1398,0.9456603046006402
1399,0.8453509366224365
1400,0.9940302114769565
1401,0.9456603046006402
1402,0.9456603046006402
1403,0.8453509366224365
1404,0.9456603046006402
1405,0.8453509366224365
1406,0.8453509366224365
1407,0.6840384356390417
1408,0.8453509366224365
1409,0.9456603046006402
1410,0.9456603046006402
1411,0.9940302114769565
1412,0.9456603046006402
1413,0.9940302114769565
1414,0.9940302114769565
1415,0.9940302114769565
1416,0.9456603046006402
1417,0.9940302114769565
1418,0.9940302114769565
1419,0.9940302114769565
1420,0.9940302114769565
1421,0.9940302114769565
1422,0.9940302114769565
1423,0.9456603046006402
1424,0.9456603046006402
1425,0.9940302114769565
1426,0.9940302114769565
1427,0.9940302114769565
1428,0.9940302114769565
1429,0.9940302114769565
1430,0.9940302114769565
1431,0.9456603046006402
1432,0.9940302114769565
1433,0.9940302114769565
1434,0.9940302114769565
1435,0.9456603046006402
1436,0.9940302114769565
1437,0.9456603046006402
1438,0.9456603046006402
1439,0.8453509366224365
1440,0.9456603046006402
1441,0.9940302114769565
1442,0.9940302114769565
1443,0.9940302114769565
1444,0.9940302114769565
1445,0.9940302114769565
1446,0.9940302114769565
1447,0.9456603046006402
1448,0.9940302114769565
1449,0.9940302114769565
1450,0.9940302114769565
1451,0.9456603046006402
1452,0.9940302114769565
1453,0.9456603046006402
1454,0.9456603046006402
1455,0.8453509366224365
1456,0.9940302114769565
1457,0.9940302114769565
1458,0.9940302114769565
1459,0.9456603046006402
1460,0.9940302114769565
1461,0.9456603046006402
1462,0.9456603046006402
1463,0.8453509366224365
1464,0.9940302114769565
1465,0.9456603046006402
1466,0.9456603046006402
1467,0.8453509366224365
1468,0.9456603046006402
1469,0.8453509366224365
1470,0.8453509366224365
1471,0.6840384356390417
1472,0.9456603046006402
1473,0.9940302114769565
1474,0.9940302114769565
1475,0.9940302114769565
1476,0.9940302114769565
1477,0.9940302114769565
1478,0.9940302114769565
1479,0.9456603046006402
1480,0.9940302114769565
1481,0.9940302114769565
1482,0.9940302114769565
1483,0.9456603046006402
1484,0.9940302114769565
1485,0.9456603046006402
1486,0.9456603046006402
1487,0.8453509366224365
1488,0.9940302114769565
1489,0.9940302114769565
1490,0.9940302114769565
1491,0.9456603046006402
1492,0.9940302114769565
1493,0.9456603046006402
1494,0.9456603046006402
1495,0.8453509366224365
1496,0.9940302114769565
1497,0.9456603046006402
1498,0.9456603046006402
1499,0.8453509366224365
1500,0.9456603046006402
1501,0.8453509366224365
1502,0.8453509366224365
1503,0.6840384356390417
1504,0.9940302114769565
1505,0.9940302114769565
1506,0.9940302114769565
1507,0.9456603046006402
1508,0.9940302114769565
1509,0.9456603046006402
1510,0.9456603046006402
1511,0.8453509366224365
1512,0.9940302114769565
1513,0.9456603046006402
1514,0.9456603046006402
1515,0.8453509366224365
1516,0.9456603046006402
1517,0.8453509366224365
1518,0.8453509366224365
1519,0.6840384356390417
1520,0.9940302114769565
1521,0.9456603046006402
1522,0.9456603046006402
1523,0.8453509366224365
1524,0.9456603046006402
1525,0.8453509366224365
1526,0.8453509366224365
1527,0.6840384356390417
1528,0.9456603046006402
1529,0.8453509366224365
1530,0.8453509366224365
1531,0.6840384356390417
1532,0.8453509366224365
1533,0.6840384356390417
1534,0.6840384356390417
1535,0.4394969869215134
1536,0.6840384356390417
1537,0.8453509366224365
1538,0.8453509366224365
1539,0.9456603046006402
1540,0.8453509366224365
1541,0.9456603046006402
1542,0.9456603046006402
1543,0.9940302114769565
1544,0.8453509366224365
1545,0.9456603046006402
1546,0.9456603046006402
1547,0.9940302114769565
1548,0.9456603046006402
1549,0.9940302114769565
1550,0.9940302114769565
1551,0.9940302114769565
1552,0.8453509366224365
1553,0.9456603046006402
1554,0.9456603046006402
1555,0.9940302114769565
1556,0.9456603046006402
1557,0.9940302114769565
1558,0.9940302114769565
1559,0.9940302114769565
1560,0.9456603046006402
1561,0.9940302114769565
1562,0.9940302114769565
1563,0.9940302114769565
1564,0.9940302114769565
1565,0.9940302114769565
1566,0.9940302114769565
1567,0.9456603046006402
1568,0.8453509366224365
1569,0.9456603046006402
1570,0.9456603046006402
1571,0.9940302114769565
1572,0.9456603046006402
1573,0.9940302114769565
1574,0.9940302114769565
1575,0.9940302114769565
1576,0.9456603046006402
1577,0.9940302114769565
1578,0.9940302114769565
1579,0.9940302114769565
1580,0.9940302114769565
1581,0.9940302114769565
1582,0.9940302114769565
1583,0.9456603046006402
1584,0.9456603046006402
1585,0.9940302114769565
1586,0.9940302114769565
1587,0.9940302114769565
1588,0.9940302114769565
1589,0.9940302114769565
1590,0.9940302114769565
1591,0.9456603046006402
1592,0.9940302114769565
1593,0.9940302114769565
1594,0.9940302114769565
1595,0.9456603046006402
1596,0.9940302114769565
1597,0.9456603046006402
1598,0.9456603046006402
1599,0.8453509366224365
1600,0.8453509366224365
1601,0.9456603046006402
1602,0.9456603046006402
1603,0.9940302114769565
1604,0.9456603046006402
1605,0.9940302114769565
1606,0.9940302114769565
1607,0.9940302114769565
1608,0.9456603046006402
1609,0.9940302114769565
1610,0.9940302114769565
1611,0.9940302114769565
1612,0.9940302114769565
1613,0.9940302114769565
1614,0.9940302114769565
1615,0.9456603046006402
1616,0.9456603046006402
1617,0.9940302114769565
1618,0.9940302114769565
1619,0.9940302114769565
1620,0.9940302114769565
1621,0.9940302114769565
1622,0.9940302114769565
1623,0.9456603046006402
1624,0.9940302114769565
1625,0.9940302114769565
1626,0.9940302114769565
1627,0.9456603046006402
1628,0.9940302114769565
1629,0.9456603046006402
1630,0.9456603046006402
1631,0.8453509366224365
1632,0.9456603046006402
1633,0.9940302114769565
1634,0.9940302114769565
1635,0.9940302114769565
1636,0.9940302114769565
1637,0.9940302114769565
1638,0.9940302114769565
1639,0.9456603046006402
1640,0.9940302114769565
1641,0.9940302114769565
1642,0.9940302114769565
1643,0.9456603046006402
1644,0.9940302114769565
1645,0.9456603046006402
1646,0.9456603046006402
1647,0.8453509366224365
1648,0.9940302114769565
1649,0.9940302114769565
1650,0.9940302114769565
1651,0.9456603046006402
1652,0.9940302114769565
1653,0.9456603046006402
1654,0.9456603046006402
1655,0.8453509366224365
1656,0.9940302114769565
1657,0.9456603046006402
1658,0.9456603046006402
1659,0.8453509366224365
1660,0.9456603046006402
1661,0.8453509366224365
1662,0.8453509366224365
1663,0.6840384356390417
1664,0.8453509366224365
1665,0.9456603046006402
1666,0.9456603046006402
1667,0.9940302114769565
1668,0.9456603046006402
1669,0.9940302114769565
1670,0.9940302114769565
1671,0.9940302114769565
1672,0.9456603046006402
1673,0.9940302114769565
1674,0.9940302114769565
1675,0.9940302114769565
1676,0.9940302114769565
1677,0.9940302114769565
1678,0.9940302114769565
1679,0.9456603046006402
1680,0.9456603046006402
1681,0.9940302114769565
1682,0.9940302114769565
1683,0.9940302114769565
1684,0.9940302114769565
1685,0.9940302114769565
1686,0.9940302114769565
1687,0.9456603046006402
1688,0.9940302114769565
1689,0.9940302114769565
1690,0.9940302114769565
1691,0.9456603046006402
1692,0.9940302114769565
1693,0.9456603046006402
1694,0.9456603046006402
1695,0.8453509366224365
1696,0.9456603046006402
1697,0.9940302114769565
1698,0.9940302114769565
1699,0.9940302114769565
1700,0.9940302114769565
1701,0.9940302114769565
1702,0.9940302114769565
1703,0.9456603046006402
1704,0.9940302114769565
1705,0.9940302114769565
1706,0.9940302114769565
1707,0.9456603046006402
1708,0.9940302114769565
1709,0.9456603046006402
1710,0.9456603046006402
1711,0.8453509366224365
1712,0.9940302114769565
1713,0.9940302114769565
1714,0.9940302114769565
1715,0.9456603046006402
1716,0.9940302114769565
1717,0.9456603046006402
1718,0.9456603046006402
1719,0.8453509366224365
1720,0.9940302114769565
1721,0.9456603046006402
1722,0.9456603046006402
1723,0.8453509366224365
1724,0.9456603046006402
1725,0.8453509366224365
1726,0.8453509366224365
1727,0.6840384356390417
1728,0.9456603046006402
1729,0.9940302114769565
1730,0.9940302114769565
1731,0.9940302114769565
1732,0.9940302114769565
1733,0.9940302114769565
1734,0.9940302114769565
1735,0.9456603046006402
1736,0.9940302114769565
1737,0.9940302114769565
1738,0.9940302114769565
1739,0.9456603046006402
1740,0.9940302114769565
1741,0.9456603046006402
1742,0.9456603046006402
1743,0.8453509366224365
1744,0.9940302114769565
1745,0.9940302114769565
1746,0.9940302114769565
1747,0.9456603046006402
1748,0.9940302114769565
1749,0.9456603046006402
1750,0.9456603046006402
1751,0.8453509366224365
1752,0.9940302114769565
1753,0.9456603046006402
1754,0.9456603046006402
1755,0.8453509366224365
1756,0.9456603046006402
1757,0.8453509366224365
1758,0.8453509366224365
1759,0.6840384356390417
1760,0.9940302114769565
1761,0.9940302114769565
1762,0.9940302114769565
1763,0.9456603046006402
1764,0.9940302114769565
1765,0.9456603046006402
1766,0.9456603046006402
